Country,GHI,DNI,DHI
Benin,270.5,434.4,121.0
Benin,747.9,216.4,553.6
Benin,27.1,0.0,27.1
Benin,797.3,558.8,323.0
Benin,328.2,441.7,150.0
Benin,546.5,601.9,175.4
Benin,236.2,94.5,170.7
Benin,553.3,449.3,270.6
Benin,863.0,785.5,220.2
Benin,345.2,436.4,145.8
Benin,98.9,44.8,86.4
Benin,579.1,323.1,283.0
Benin,119.4,123.6,91.6
Benin,26.7,0.0,27.0
Benin,345.0,424.6,151.9
Benin,140.5,88.0,116.8
Benin,620.4,709.6,174.5
Benin,224.3,325.3,116.8
Benin,531.2,174.3,407.4
Benin,68.9,3.6,66.8
Benin,973.0,663.6,312.8
Benin,847.0,603.5,306.7
Benin,27.6,-0.1,32.0
Benin,669.3,347.8,351.8
Benin,266.9,1.4,265.4
Benin,864.0,325.0,540.5
Benin,724.9,520.9,295.5
Benin,1027.0,842.5,218.8
Benin,931.0,204.7,713.9
Benin,439.5,538.9,162.6
Benin,383.2,1.8,379.8
Benin,118.1,0.3,117.4
Benin,328.2,266.8,187.5
Benin,777.3,762.6,202.3
Benin,711.7,695.5,193.6
Benin,62.9,81.7,50.9
Benin,254.7,35.8,234.2
Benin,538.1,330.5,330.5
Benin,404.8,85.4,349.4
Benin,202.2,69.7,174.9
Benin,736.2,717.5,214.4
Benin,485.7,566.4,161.7
Benin,41.6,-0.1,41.9
Benin,777.7,164.6,618.2
Benin,775.8,500.6,332.8
Benin,36.4,17.9,33.3
Benin,165.7,45.7,148.9
Benin,315.1,126.5,251.8
Benin,794.3,763.8,172.7
Benin,801.0,728.7,197.8
Benin,411.1,486.1,171.6
Benin,837.0,829.0,176.6
Benin,803.0,676.4,263.2
Benin,31.2,3.6,29.9
Benin,0.9,-0.4,0.5
Benin,865.0,849.0,175.9
Benin,744.1,445.9,371.4
Benin,135.1,28.9,123.9
Benin,641.5,36.5,598.1
Benin,696.0,162.4,538.3
Benin,187.2,1.0,186.0
Benin,184.9,0.6,183.6
Benin,387.9,370.2,206.7
Benin,14.6,-0.5,14.5
Benin,827.0,867.0,137.5
Benin,920.0,670.8,284.2
Benin,612.3,214.0,443.8
Benin,54.7,0.0,59.1
Benin,155.3,0.7,154.4
Benin,70.6,0.2,70.3
Benin,823.0,783.3,200.7
Benin,487.6,693.4,129.4
Benin,335.2,4.9,325.2
Benin,424.7,131.7,334.1
Benin,891.0,560.4,397.4
Benin,695.2,214.8,499.1
Benin,660.2,234.7,469.0
Benin,129.9,371.3,55.1
Benin,786.5,419.9,418.8
Benin,96.3,161.5,71.9
Benin,43.2,0.1,42.9
Benin,773.9,522.6,367.1
Benin,416.8,309.9,247.4
Benin,543.2,380.6,306.9
Benin,58.3,0.0,57.8
Benin,675.1,494.4,309.6
Benin,57.2,76.8,44.7
Benin,904.0,749.9,215.9
Benin,888.0,735.2,237.6
Benin,146.8,241.0,80.6
Benin,991.0,767.3,230.7
Benin,7.4,-0.3,7.4
Benin,967.0,582.5,388.5
Benin,281.2,0.7,279.3
Benin,886.0,838.0,180.5
Benin,237.8,571.9,73.1
Benin,796.0,353.6,460.9
Benin,211.0,152.1,153.0
Benin,748.1,309.2,475.0
Benin,698.0,572.2,266.7
Benin,95.7,0.0,95.0
Benin,903.0,652.8,307.3
Benin,546.9,4.4,538.0
Benin,608.0,618.8,219.9
Benin,407.3,1.3,401.3
Benin,217.4,0.6,215.7
Benin,220.3,359.7,118.7
Benin,936.0,657.2,317.8
Benin,808.0,792.7,166.7
Benin,106.4,36.1,94.8
Benin,284.8,180.2,213.3
Benin,694.3,70.0,623.7
Benin,213.9,449.3,93.8
Benin,201.9,0.6,200.8
Benin,313.5,1.3,309.4
Benin,585.7,550.1,223.1
Benin,366.7,456.2,198.3
Benin,699.5,189.5,501.5
Benin,19.3,-0.4,17.8
Benin,34.6,0.9,34.1
Benin,778.2,750.6,202.0
Benin,0.6,-0.4,-2.4
Benin,468.6,25.2,444.4
Benin,47.4,104.7,38.0
Benin,676.8,405.8,271.6
Benin,656.8,201.2,475.4
Benin,842.0,724.7,249.3
Benin,649.7,583.1,227.9
Benin,253.5,1.3,251.9
Benin,986.0,706.0,264.6
Benin,721.1,693.8,205.5
Benin,209.6,516.7,71.3
Benin,106.8,0.0,106.0
Benin,764.4,858.0,133.1
Benin,413.0,0.6,411.1
Benin,227.5,54.2,198.9
Benin,779.8,261.4,527.1
Benin,100.7,0.3,97.6
Benin,805.0,326.7,524.0
Benin,894.0,710.6,258.3
Benin,478.0,9.8,465.5
Benin,501.9,415.3,249.0
Benin,658.8,142.7,519.2
Benin,20.9,0.3,17.9
Benin,290.4,5.8,283.2
Benin,4.1,-0.1,4.1
Benin,512.8,3.3,505.1
Benin,8.9,-0.2,8.9
Benin,750.3,761.4,195.0
Benin,916.0,578.8,344.2
Benin,1033.0,729.0,287.9
Benin,295.7,4.1,291.2
Benin,764.9,325.3,488.9
Benin,331.1,17.9,314.1
Benin,759.3,471.3,316.8
Benin,112.2,0.5,112.1
Benin,742.3,277.2,512.4
Benin,406.9,172.5,312.9
Benin,724.5,224.1,500.8
Benin,669.1,228.3,494.8
Benin,574.6,386.1,285.0
Benin,177.9,158.4,141.3
Benin,7.1,-0.6,6.9
Benin,686.5,373.7,359.8
Benin,173.7,260.1,95.6
Benin,654.5,219.1,438.5
Benin,629.6,59.1,564.8
Benin,847.0,665.0,250.0
Benin,126.1,107.6,104.1
Benin,796.6,727.2,214.9
Benin,508.9,470.6,228.9
Benin,898.0,297.3,607.0
Benin,202.0,109.4,166.3
Benin,919.0,441.5,478.5
Benin,635.8,668.6,208.1
Benin,87.5,1.9,86.4
Benin,296.9,1.6,294.3
Benin,452.3,370.7,241.5
Benin,161.0,134.0,123.4
Benin,195.6,198.2,137.0
Benin,437.0,155.9,344.0
Benin,182.2,113.6,145.7
Benin,629.5,165.3,497.1
Benin,169.7,6.1,166.4
Benin,971.0,847.0,197.7
Benin,288.2,110.1,231.0
Benin,783.7,305.1,521.8
Benin,994.0,511.3,520.1
Benin,6.4,-0.2,6.3
Benin,805.0,468.1,368.5
Benin,669.0,381.9,362.9
Benin,502.1,511.9,218.7
Benin,228.0,0.5,221.7
Benin,744.9,671.6,219.8
Benin,963.0,465.1,499.9
Benin,238.7,6.3,234.1
Benin,493.4,769.0,102.2
Benin,621.4,587.3,227.4
Benin,745.9,105.6,634.0
Benin,586.5,700.0,163.8
Benin,660.4,400.1,368.4
Benin,794.5,658.9,261.8
Benin,365.0,144.4,281.6
Benin,916.0,544.2,353.5
Benin,479.4,103.9,406.2
Benin,461.2,490.0,193.8
Benin,194.4,224.1,126.7
Benin,1002.0,452.6,547.0
Benin,456.4,477.6,206.4
Benin,171.8,1.3,169.1
Benin,148.9,285.4,83.1
Benin,758.8,729.2,203.7
Benin,652.2,331.0,385.2
Benin,799.1,473.8,398.9
Benin,156.6,90.3,127.0
Benin,147.8,6.0,143.7
Benin,729.2,635.7,261.7
Benin,957.0,571.9,394.9
Benin,282.9,96.3,230.4
Benin,131.0,103.8,104.0
Benin,796.6,692.4,213.0
Benin,420.3,47.4,386.5
Benin,865.0,854.0,159.6
Benin,879.0,355.5,524.3
Benin,522.6,485.8,232.0
Benin,414.5,46.9,377.3
Benin,70.3,180.9,45.5
Benin,426.3,371.3,224.7
Benin,883.0,747.1,231.5
Benin,691.9,510.5,298.3
Benin,939.0,613.4,344.4
Benin,7.0,-0.5,5.8
Benin,361.9,557.7,124.8
Benin,737.3,217.6,545.1
Benin,768.0,659.2,222.8
Benin,105.7,0.3,105.2
Benin,10.6,-0.1,10.6
Benin,997.0,651.0,356.0
Benin,31.2,1.7,30.2
Benin,0.9,-0.7,0.9
Benin,348.4,7.4,341.6
Benin,711.2,662.5,228.5
Benin,975.0,800.0,189.1
Benin,777.5,424.6,391.2
Benin,186.9,437.7,77.6
Benin,830.0,740.8,210.0
Benin,484.1,55.3,443.8
Benin,244.6,255.4,161.7
Benin,684.8,566.1,259.5
Benin,830.0,185.3,634.5
Benin,620.9,242.4,431.9
Benin,421.7,7.5,411.8
Benin,16.9,5.5,16.7
Benin,887.0,865.0,157.4
Benin,499.7,544.7,187.9
Benin,73.5,9.5,69.4
Benin,844.0,517.9,347.4
Benin,974.0,887.0,234.3
Benin,216.3,100.7,178.2
Benin,468.6,648.0,153.9
Benin,624.8,560.1,225.8
Benin,335.8,36.9,312.0
Benin,135.1,0.6,133.8
Benin,897.0,730.6,234.8
Benin,477.8,110.9,368.6
Benin,361.0,8.7,350.5
Benin,58.4,44.9,52.8
Benin,920.0,636.8,310.1
Benin,467.1,72.7,413.6
Benin,514.2,224.2,314.9
Benin,422.0,198.7,310.2
Benin,148.7,52.5,134.2
Benin,455.8,330.0,260.1
Benin,532.1,316.8,314.3
Benin,395.9,345.0,216.4
Benin,541.8,130.4,432.3
Benin,700.7,430.7,364.1
Benin,560.5,420.5,287.5
Benin,773.0,466.6,382.8
Benin,6.7,-0.2,5.0
Benin,551.3,684.3,161.6
Benin,166.3,0.0,164.8
Benin,844.0,500.0,402.4
Benin,240.3,221.0,160.9
Benin,754.2,589.7,320.3
Benin,220.1,270.8,125.6
Benin,786.8,522.6,326.2
Benin,747.1,669.3,228.0
Benin,986.0,606.0,365.8
Benin,984.0,699.3,286.1
Benin,383.2,390.6,195.1
Benin,518.6,506.6,227.2
Benin,176.4,20.8,165.7
Benin,311.4,655.1,88.0
Benin,364.8,424.1,164.5
Benin,967.0,517.2,457.9
Benin,893.0,865.0,157.8
Benin,221.0,3.9,217.1
Benin,825.0,693.3,240.6
Benin,623.4,25.1,594.8
Benin,916.0,764.8,257.9
Benin,911.0,823.0,205.2
Benin,860.0,436.7,515.4
Benin,150.2,6.6,147.5
Benin,655.0,328.2,372.6
Benin,858.0,400.0,470.5
Benin,549.8,15.0,533.5
Benin,7.2,0.4,7.1
Benin,290.0,-0.1,287.8
Benin,37.4,6.4,32.9
Benin,191.9,131.6,151.0
Benin,530.8,137.3,430.2
Benin,265.7,1.5,263.9
Benin,264.7,0.9,263.9
Benin,194.5,161.3,136.3
Benin,832.0,688.3,270.8
Benin,295.9,113.3,245.0
Benin,462.0,28.2,438.3
Benin,823.0,610.1,328.8
Benin,878.0,612.4,297.6
Benin,955.0,628.8,337.3
Benin,372.1,385.1,191.6
Benin,301.9,441.1,126.6
Benin,758.9,188.2,564.8
Benin,901.0,871.0,151.4
Benin,838.0,716.5,259.7
Benin,890.0,528.4,388.0
Benin,12.0,1.2,12.0
Benin,502.7,7.4,493.7
Benin,484.9,514.7,184.5
Benin,438.2,71.1,383.7
Benin,289.6,65.0,257.2
Benin,103.9,1.4,101.9
Benin,882.0,246.3,631.6
Benin,96.1,0.1,95.4
Benin,858.0,644.6,291.0
Benin,825.0,589.6,318.7
Benin,1030.0,643.3,373.9
Benin,20.1,14.3,18.6
Benin,568.1,534.2,207.4
Benin,356.8,180.1,270.1
Benin,361.8,316.4,205.4
Benin,796.8,583.8,303.0
Benin,630.0,456.2,304.4
Benin,145.7,378.4,63.8
Benin,173.4,121.1,137.1
Benin,886.0,385.4,522.7
Benin,57.1,140.1,40.8
Benin,7.5,-1.2,5.8
Benin,373.9,3.8,368.8
Benin,7.3,-0.4,7.3
Benin,63.0,0.0,62.8
Benin,270.0,320.2,158.1
Benin,682.0,64.3,618.3
Benin,919.0,617.2,364.3
Benin,1093.0,824.0,289.2
Benin,187.4,127.6,144.9
Benin,811.0,345.1,491.8
Benin,275.0,327.2,132.9
Benin,761.2,219.2,569.7
Benin,570.4,282.8,347.5
Benin,629.7,46.8,573.9
Benin,862.0,810.7,210.6
Benin,665.9,386.6,338.8
Benin,823.0,750.8,197.2
Benin,929.0,391.0,529.9
Benin,62.8,178.0,41.5
Benin,74.0,79.4,59.1
Benin,720.3,842.0,123.6
Benin,91.8,89.2,71.6
Benin,45.5,31.6,41.1
Benin,16.0,-0.3,15.9
Benin,225.0,120.6,177.5
Benin,547.1,655.8,171.0
Benin,124.3,26.1,116.8
Benin,142.8,7.3,139.2
Benin,0.1,-0.4,0.0
Benin,70.9,19.4,65.1
Benin,793.6,723.3,200.5
Benin,13.9,21.0,12.6
Benin,46.2,27.9,41.5
Benin,913.0,749.6,216.4
Benin,241.5,0.6,240.2
Benin,233.1,159.0,154.3
Benin,26.0,0.1,26.5
Benin,110.6,27.8,104.7
Benin,257.0,335.4,140.4
Benin,8.9,-0.1,8.9
Benin,166.8,28.4,155.7
Benin,485.5,31.9,451.5
Benin,537.4,634.4,166.8
Benin,567.3,333.4,332.1
Benin,890.0,635.7,308.0
Benin,823.0,599.9,301.4
Benin,18.3,-0.7,16.7
Benin,698.3,774.5,175.9
Benin,81.8,139.5,59.2
Benin,933.0,508.9,422.4
Benin,952.0,677.9,306.9
Benin,858.0,644.9,317.4
Benin,125.0,257.6,69.2
Benin,695.0,214.9,513.9
Benin,180.2,12.7,172.8
Benin,1039.0,749.6,309.3
Benin,387.6,8.0,379.2
Benin,202.5,152.1,140.0
Benin,764.4,405.6,375.0
Benin,960.0,680.2,309.9
Benin,703.5,616.1,267.4
Benin,33.3,27.1,30.8
Benin,285.1,538.3,96.5
Benin,153.2,150.8,119.4
Benin,757.2,772.7,160.1
Benin,234.0,152.7,161.0
Benin,411.5,552.7,141.6
Benin,190.8,319.5,109.8
Benin,270.2,414.4,123.3
Benin,501.5,438.3,233.5
Benin,783.4,605.4,301.9
Benin,224.5,153.7,170.0
Benin,532.4,493.4,219.9
Benin,117.4,120.9,89.0
Benin,459.3,515.6,191.7
Benin,48.4,66.6,38.3
Benin,820.0,398.2,412.6
Benin,882.0,589.5,318.2
Benin,284.0,409.4,129.7
Benin,339.5,183.4,235.8
Benin,396.7,72.4,341.8
Benin,17.6,-0.2,17.4
Benin,443.1,6.3,434.3
Benin,316.7,145.9,245.9
Benin,2.0,-0.6,1.8
Benin,698.4,100.4,590.7
Benin,1.3,-0.4,1.2
Benin,903.0,652.5,307.3
Benin,817.0,582.4,318.1
Benin,105.9,37.2,92.0
Benin,1087.0,652.8,462.2
Benin,738.0,396.9,382.9
Benin,84.3,178.0,50.0
Benin,395.6,95.3,337.3
Benin,12.3,-0.3,11.9
Benin,826.0,725.7,256.4
Benin,677.0,523.6,277.9
Benin,915.0,778.1,250.4
Benin,767.9,464.0,364.7
Benin,581.8,537.6,233.8
Benin,421.3,18.3,401.9
Benin,454.7,246.2,312.1
Benin,152.3,64.4,133.2
Benin,640.5,459.9,307.5
Benin,194.6,24.7,183.4
Benin,21.9,60.0,18.4
Benin,726.6,684.7,223.7
Benin,96.2,56.6,84.6
Benin,146.5,41.2,133.1
Benin,826.0,337.4,529.5
Benin,823.0,598.4,317.1
Benin,514.8,709.3,131.9
Benin,754.2,461.2,378.9
Benin,627.1,514.4,272.7
Benin,868.0,682.2,258.5
Benin,334.5,418.9,165.0
Benin,928.0,715.2,280.0
Benin,624.9,299.9,416.8
Benin,919.0,638.6,287.6
Benin,303.6,129.2,221.4
Benin,88.1,0.3,87.5
Benin,234.9,94.0,210.4
Benin,790.8,596.6,275.1
Benin,127.9,132.8,103.5
Benin,77.9,4.5,76.2
Benin,100.9,96.8,78.0
Benin,865.0,446.0,457.9
Benin,439.4,474.9,182.8
Benin,815.0,595.3,329.3
Benin,13.5,-0.2,13.4
Benin,238.9,49.0,214.3
Benin,974.0,646.9,320.2
Benin,259.2,261.6,158.3
Benin,834.0,210.0,624.4
Benin,670.2,64.8,603.0
Benin,354.1,26.6,326.6
Benin,950.0,554.0,414.4
Benin,699.6,322.7,400.8
Benin,874.0,551.5,374.3
Benin,861.0,712.3,264.5
Benin,648.8,592.9,253.9
Benin,431.8,467.5,172.3
Benin,178.9,404.5,87.0
Benin,738.9,288.8,471.3
Benin,561.9,196.1,415.3
Benin,1028.0,437.2,545.3
Benin,807.0,777.5,199.6
Benin,132.0,134.1,87.3
Benin,730.5,560.6,281.6
Benin,52.5,0.4,52.0
Benin,911.0,926.0,119.5
Benin,1.6,0.0,1.6
Benin,254.1,350.7,128.4
Benin,687.1,735.7,198.8
Benin,763.2,389.3,423.2
Benin,1.3,-0.3,1.4
Benin,320.8,549.8,102.4
Benin,627.6,26.8,596.4
Benin,660.7,477.8,252.8
Benin,921.0,673.0,323.7
Benin,591.7,775.3,128.5
Benin,632.4,682.6,197.1
Benin,270.5,181.0,193.5
Benin,244.7,458.9,101.9
Benin,794.2,619.3,271.1
Benin,522.6,567.8,190.2
Benin,250.2,70.8,208.2
Benin,8.3,-0.7,6.9
Benin,373.7,240.8,249.6
Benin,400.4,712.2,91.9
Benin,640.5,110.5,537.6
Benin,572.5,13.9,551.6
Benin,586.2,591.9,188.3
Benin,974.0,705.9,273.9
Benin,966.0,764.1,212.2
Benin,1067.0,751.8,313.7
Benin,263.3,0.2,260.5
Benin,19.6,-0.7,19.8
Benin,9.4,-0.1,9.4
Benin,461.7,471.5,208.1
Benin,211.1,0.5,209.3
Benin,294.3,333.9,167.0
Benin,0.6,-0.2,0.6
Benin,745.6,306.6,495.2
Benin,169.6,403.5,77.8
Benin,11.9,-0.5,11.8
Benin,20.6,-0.8,19.6
Benin,453.8,738.4,99.7
Benin,140.2,144.5,105.1
Benin,443.1,546.6,174.1
Benin,238.5,428.9,101.4
Benin,931.0,438.0,479.0
Benin,474.5,186.9,342.9
Benin,113.3,85.9,90.2
Benin,569.4,831.0,102.7
Benin,910.0,483.7,444.2
Benin,62.9,23.4,56.0
Benin,432.1,602.7,148.4
Benin,843.0,813.0,164.8
Benin,482.2,144.4,390.5
Benin,73.6,0.1,73.3
Benin,428.6,653.0,140.0
Benin,661.1,748.2,135.1
Benin,829.0,727.9,208.9
Benin,973.0,655.3,317.4
Benin,841.0,636.2,271.8
Benin,826.0,602.2,279.1
Benin,948.0,887.0,100.0
Benin,460.7,182.3,318.1
Benin,55.9,38.1,47.7
Benin,946.0,643.5,298.1
Benin,1001.0,575.2,416.9
Benin,554.7,114.9,449.5
Benin,868.0,420.6,492.9
Benin,494.4,368.2,287.4
Benin,817.0,519.7,359.1
Benin,88.6,86.8,72.6
Benin,344.0,415.6,144.2
Benin,571.0,73.9,500.2
Benin,21.1,5.4,20.4
Benin,253.6,0.8,251.6
Benin,602.9,661.5,181.8
Benin,331.7,449.8,121.3
Benin,967.0,554.1,425.5
Benin,914.0,783.2,232.7
Benin,538.9,353.3,306.3
Benin,660.4,558.9,259.0
Benin,673.9,408.4,378.4
Benin,816.0,354.9,508.9
Benin,4.3,-0.6,4.3
Benin,457.4,66.1,406.7
Benin,16.6,-0.2,16.4
Benin,944.0,566.4,373.1
Benin,373.5,3.2,369.4
Benin,520.0,577.9,187.9
Benin,902.0,475.8,421.1
Benin,510.6,755.8,116.7
Benin,157.8,108.4,131.1
Benin,79.7,0.5,78.6
Benin,909.0,731.6,273.0
Benin,231.9,0.5,230.9
Benin,179.5,0.8,178.5
Benin,689.2,503.5,288.5
Benin,970.0,644.9,330.2
Benin,604.1,612.1,218.7
Benin,5.9,-0.4,5.5
Benin,114.6,288.2,62.9
Benin,40.8,65.1,33.4
Benin,165.5,142.7,123.5
Benin,0.2,-0.3,0.3
Benin,26.6,-0.1,26.3
Benin,66.7,1.4,65.7
Benin,827.0,557.4,353.0
Benin,571.0,18.3,551.1
Benin,697.4,624.6,253.7
Benin,372.2,1.3,369.5
Benin,775.4,762.1,183.6
Benin,878.0,550.2,391.4
Benin,388.6,462.5,164.3
Benin,53.6,5.4,52.4
Benin,209.6,308.4,91.3
Benin,406.4,1.1,403.3
Benin,423.5,474.6,212.2
Benin,920.0,582.6,378.8
Benin,216.6,258.0,143.8
Benin,370.3,105.3,296.3
Benin,836.0,440.7,430.4
Benin,926.0,501.7,417.4
Benin,73.1,1.0,72.1
Benin,588.3,619.4,189.1
Benin,711.0,731.7,159.8
Benin,244.0,2.2,241.3
Benin,301.5,1.8,297.6
Benin,19.7,9.2,18.4
Benin,679.2,814.0,135.1
Benin,297.6,85.4,250.5
Benin,159.4,193.0,104.7
Benin,26.0,6.0,25.1
Benin,306.6,118.1,256.9
Benin,934.0,693.9,251.5
Benin,964.0,630.8,340.6
Benin,196.7,75.1,170.3
Benin,66.0,0.3,65.2
Benin,75.8,88.8,61.5
Benin,428.8,1.5,424.5
Benin,938.0,451.4,504.6
Benin,128.9,265.4,69.6
Benin,829.0,571.7,323.1
Benin,822.0,460.5,389.0
Benin,62.9,2.2,61.8
Benin,257.9,134.4,196.8
Benin,997.0,552.5,442.4
Benin,226.4,77.1,196.4
Benin,757.1,592.9,373.0
Benin,785.7,817.0,176.3
Benin,731.1,537.9,284.2
Benin,768.8,855.0,129.6
Benin,177.0,231.5,110.7
Benin,826.0,645.0,274.6
Benin,792.0,497.5,352.6
Benin,1182.0,669.7,538.2
Benin,620.2,684.6,167.9
Benin,160.8,184.3,109.5
Benin,617.5,648.8,193.8
Benin,2.0,-0.4,1.9
Benin,492.5,28.0,459.8
Benin,11.6,0.0,10.8
Benin,373.3,7.4,362.8
Benin,845.0,299.4,548.9
Benin,667.8,726.3,192.4
Benin,716.6,618.6,248.2
Benin,427.0,536.4,170.8
Benin,780.7,280.4,526.5
Benin,33.5,48.1,27.2
Benin,766.3,731.5,194.6
Benin,772.8,407.0,425.3
Benin,46.6,10.8,42.5
Benin,837.0,759.0,181.3
Benin,765.6,490.4,355.7
Benin,25.6,-0.1,25.4
Benin,634.7,809.0,126.3
Benin,189.0,214.9,125.4
Benin,670.3,604.4,259.2
Benin,507.0,195.8,375.1
Benin,715.4,747.7,208.4
Benin,889.0,501.4,382.3
Benin,897.0,636.5,306.8
Benin,147.1,1.5,145.3
Benin,1.1,-0.1,1.2
Benin,3.2,-0.3,3.4
Benin,853.0,784.3,193.9
Benin,833.0,494.1,386.8
Benin,164.0,35.5,148.7
Benin,56.9,0.5,56.6
Benin,698.2,733.5,164.2
Benin,90.8,95.5,72.9
Benin,68.8,0.0,68.6
Benin,392.8,123.0,317.4
Benin,119.5,317.3,60.9
Benin,390.8,514.0,153.1
Benin,854.0,761.5,204.9
Benin,783.3,299.1,486.7
Benin,429.5,372.1,225.6
Benin,70.3,0.2,70.0
Benin,492.3,218.9,345.3
Benin,406.3,234.1,274.1
Benin,434.6,23.5,411.9
Benin,146.2,0.7,145.0
Benin,846.0,371.4,490.8
Benin,512.0,173.4,391.5
Benin,450.8,396.5,222.7
Benin,428.5,398.1,208.7
Benin,891.0,650.9,313.7
Benin,420.9,126.0,347.4
Benin,116.8,0.2,116.4
Benin,8.1,-0.4,6.2
Benin,1117.0,687.6,415.2
Benin,283.0,403.9,144.5
Benin,379.8,544.6,123.7
Benin,664.9,189.8,471.8
Benin,939.0,607.5,317.0
Benin,11.0,-0.3,9.2
Benin,574.6,117.3,466.8
Benin,523.6,390.7,275.8
Benin,89.0,18.5,84.3
Benin,3.0,-0.2,1.6
Benin,892.0,615.8,322.3
Benin,735.8,747.6,144.8
Benin,740.0,630.9,271.2
Benin,59.5,2.0,56.4
Benin,978.0,872.0,145.5
Benin,45.7,39.3,40.0
Benin,726.6,736.4,191.9
Benin,748.9,630.4,271.5
Benin,573.6,602.8,207.9
Benin,713.2,660.1,217.3
Benin,530.1,47.6,489.4
Benin,67.5,1.8,66.4
Benin,255.7,43.0,233.9
Benin,796.3,560.2,326.7
Benin,496.4,91.1,401.3
Benin,700.4,624.4,206.2
Benin,949.0,676.5,269.9
Benin,0.2,-0.2,0.3
Benin,515.0,660.3,134.9
Benin,932.0,692.2,254.9
Benin,858.0,464.8,393.8
Benin,2.5,-0.2,2.6
Benin,779.6,667.7,266.0
Benin,661.3,603.7,242.9
Benin,957.0,549.3,427.8
Benin,894.0,503.7,401.7
Benin,479.4,537.3,182.6
Benin,492.8,214.8,359.4
Benin,431.3,480.8,178.3
Benin,226.7,0.6,225.7
Benin,77.2,0.0,76.5
Benin,724.8,69.5,646.1
Benin,857.0,774.0,213.3
Benin,650.1,352.2,367.0
Benin,77.0,14.0,74.4
Benin,743.8,851.7,137.2
Benin,620.0,180.3,437.8
Benin,0.3,-0.3,0.5
Benin,2.6,-0.3,2.7
Benin,27.6,1.5,24.9
Benin,1030.0,806.0,242.3
Benin,631.4,510.9,274.9
Benin,403.7,506.5,146.7
Benin,351.0,40.1,323.9
Benin,5.7,-0.1,2.9
Benin,148.0,0.1,147.5
Benin,513.7,359.6,288.6
Benin,228.1,14.1,219.2
Benin,545.7,535.6,211.2
Benin,910.0,676.9,299.3
Benin,359.3,319.4,201.7
Benin,688.5,469.2,306.6
Benin,385.7,572.2,128.2
Benin,1071.0,642.6,416.2
Benin,306.3,86.7,250.5
Benin,578.5,371.3,312.1
Benin,893.0,505.0,382.9
Benin,586.5,459.8,286.1
Benin,502.4,12.8,488.0
Benin,372.3,21.5,352.8
Benin,149.5,95.0,121.2
Benin,873.0,762.3,189.9
Benin,54.6,136.2,39.2
Benin,498.7,309.3,295.5
Benin,901.0,515.9,390.3
Benin,902.0,770.5,209.8
Benin,895.0,376.1,533.0
Benin,131.9,268.2,71.0
Benin,412.2,573.2,147.3
Benin,679.3,428.1,304.3
Benin,969.0,407.8,549.3
Benin,1060.0,529.8,524.0
Benin,726.2,842.0,131.9
Benin,563.2,631.8,175.1
Benin,2.2,-0.4,2.2
Benin,817.0,730.5,201.1
Benin,583.7,359.6,307.9
Benin,780.9,643.6,264.7
Benin,43.8,18.4,40.0
Benin,204.5,0.7,203.0
Benin,681.2,767.5,149.5
Benin,403.5,454.6,181.5
Benin,855.0,554.5,363.3
Benin,590.5,595.0,178.0
Benin,233.4,343.4,116.2
Benin,591.7,370.3,321.6
Benin,24.0,0.0,21.9
Benin,394.7,435.0,175.5
Benin,64.1,1.2,61.8
Benin,67.5,4.5,64.8
Benin,121.6,7.0,118.0
Benin,865.0,449.1,456.4
Benin,25.7,-0.1,25.4
Benin,15.0,2.2,12.7
Benin,107.5,123.3,80.6
Benin,524.4,333.5,294.8
Benin,631.0,64.0,565.1
Benin,129.6,15.5,123.9
Benin,589.9,561.5,232.3
Benin,899.0,768.3,209.6
Benin,13.8,-0.4,13.7
Benin,952.0,704.8,254.2
Benin,1065.0,517.3,563.0
Benin,787.8,639.3,290.7
Benin,876.0,859.0,157.3
Benin,333.8,0.9,331.3
Benin,770.0,259.0,519.0
Benin,677.1,49.0,625.4
Benin,675.3,192.9,485.8
Benin,45.4,102.2,36.6
Benin,34.7,-0.1,34.5
Benin,776.0,812.9,153.7
Benin,871.0,777.5,175.4
Benin,978.0,859.0,161.8
Benin,90.0,116.5,69.2
Benin,468.5,402.6,237.9
Benin,25.7,0.4,24.2
Benin,141.6,402.7,63.1
Benin,810.0,671.1,273.2
Benin,883.0,628.7,310.1
Benin,70.6,67.0,55.7
Benin,426.8,435.7,200.2
Benin,566.3,9.2,552.0
Benin,650.1,464.8,285.1
Benin,821.0,420.3,449.5
Benin,823.0,702.9,237.2
Benin,1.8,-0.4,1.7
Benin,175.0,247.9,113.9
Benin,420.8,1.6,417.9
Benin,912.0,564.4,361.5
Benin,1170.0,725.1,424.0
Benin,921.0,658.1,312.3
Benin,606.4,169.9,477.4
Benin,70.8,37.5,64.0
Benin,691.3,656.4,208.6
Benin,779.6,606.4,270.9
Benin,69.4,53.6,58.2
Benin,2.0,-0.2,2.0
Benin,47.7,21.2,45.3
Benin,156.9,158.6,112.1
Benin,18.8,0.0,18.8
Benin,926.0,649.6,275.2
Benin,8.5,0.3,8.4
Benin,129.2,-0.1,127.5
Benin,998.0,737.5,357.4
Benin,444.6,2.0,439.4
Benin,783.3,804.0,153.7
Benin,542.1,611.3,177.7
Benin,829.0,515.3,386.6
Benin,885.0,838.0,166.8
Benin,236.1,3.0,233.0
Benin,132.0,325.3,66.5
Benin,496.2,228.9,321.3
Benin,77.5,0.1,77.8
Benin,933.0,642.6,319.3
